system:index,GlobalID,date,leafing,timestamp,.geo
17,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e,2021_01_27,Out of Leafs,2024-11-22T19:44:51.907Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,730783de-759d-4035-9caa-f2e9305f2825,2021_01_27,Partially Leafed,2024-11-22T19:44:55.856Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,2021_01_27,Out of Leafs,2024-11-22T19:44:58.449Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,9d7228ce-9edb-4553-9cd1-f5f0b7ff6c90,2021_01_27,Partially Leafed,2024-11-22T19:45:06.931Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,02627951-bdea-4eb6-9875-414a3b4956f3,2021_01_27,Partially Leafed,2024-11-22T19:45:11.804Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,d47b3678-9f11-4811-9930-c969df5fac0e,2021_01_27,Fully Leafed,2024-11-22T19:45:18.648Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,2021_01_27,Fully Leafed,2024-11-22T19:45:22.631Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,3eface6a-f207-4bf8-979f-c84660dffad1,2021_01_27,Fully Leafed,2024-11-22T19:45:25.076Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,d9ce4645-ab72-411b-a288-bf4cf68992c5,2021_01_27,Partially Leafed,2024-11-22T19:45:32.231Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,00d26dfc-b0c9-4381-8732-af1f08c8a68e,2021_01_27,Partially Leafed,2024-11-22T19:45:39.100Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,98c2c48b-b852-4703-ab5b-2d7a90a7bfca,2021_01_27,Partially Leafed,2024-11-22T19:45:45.068Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2021_01_27,Fully Leafed,2024-11-22T19:45:48.397Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,f6a001af-e0e1-424b-9d59-257af22c954e,2021_01_27,Fully Leafed,2024-11-22T19:45:52.595Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,b49d3251-b3d5-4210-ad8b-36a969ebd558,2021_01_27,Partially Leafed,2024-11-22T19:45:58.981Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2021_01_27,Fully Leafed,2024-11-22T19:46:09.373Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,465bd079-159e-4f49-9f50-ba040fa0ae36,2021_01_27,Partially Leafed,2024-11-22T19:46:14.047Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,75567fe5-66a3-4085-8d10-79d541c354b7,2021_01_27,Fully Leafed,2024-11-22T19:46:19.382Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,1e50e02e-85c8-48c7-99ee-370fda98d06f,2021_01_27,Fully Leafed,2024-11-22T19:46:28.135Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,c96f815a-6d41-47e3-8e7b-470e74277476,2021_01_27,Fully Leafed,2024-11-22T19:46:37.276Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2021_11_24,Partially Leafed,2024-11-22T19:46:47.700Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,fd10f41d-02a4-40b4-90bd-c506ad66acf5,2021_11_24,Fully Leafed,2024-11-22T19:46:55.081Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1c0492d3-ce3f-4636-8933-0f74cf6e0cde,2021_11_24,Partially Leafed,2024-11-22T19:46:59.259Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,75e480c4-9d0a-44d2-94e5-6923db02a122,2021_11_24,Fully Leafed,2024-11-22T19:47:02.194Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,00d26dfc-b0c9-4381-8732-af1f08c8a68e,2021_11_24,Fully Leafed,2024-11-22T19:47:10.189Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,d0f35899-8ad2-4738-a876-1c60e0aea8f8,2021_11_24,Fully Leafed,2024-11-22T19:47:13.881Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,d9ce4645-ab72-411b-a288-bf4cf68992c5,2021_11_24,Partially Leafed,2024-11-22T19:47:23.209Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,a366d4f8-2abc-4a52-aefe-20f8466233db,2021_11_24,Fully Leafed,2024-11-22T19:47:34.460Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,c589e8a1-36be-44b3-b7d3-aa5dcb1a1da5,2021_11_24,Fully Leafed,2024-11-22T19:47:39.026Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,d758611e-19bc-4281-ae0a-b7b87f87234c,2021_11_24,Out of Leafs,2024-11-22T19:47:43.840Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,6bf8d1d5-9961-4b9f-a019-a8c31949f892,2021_11_24,Fully Leafed,2024-11-22T19:48:00.909Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,2021_11_24,Fully Leafed,2024-11-22T19:48:04.910Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,39cb82d4-bb06-497c-baa7-1b8628973ae7,2021_11_24,Fully Leafed,2024-11-22T19:48:09.848Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,730783de-759d-4035-9caa-f2e9305f2825,2021_11_24,Fully Leafed,2024-11-22T19:48:11.902Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,b64d553c-5249-4054-92c2-17f38034c737,2021_11_24,Fully Leafed,2024-11-22T19:48:15.792Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,b5c7e66c-b3f3-4728-be7b-69f829d2117f,2021_11_24,Fully Leafed,2024-11-22T19:48:25.798Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0732ecc5-a138-46a7-bf04-908e86f59c7f,2021_11_24,Partially Leafed,2024-11-22T19:48:29.584Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,01a6cd45-e220-4bfe-a71d-13f54d8072ec,2021_11_24,Fully Leafed,2024-11-22T19:48:35.192Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0027e09f-ffc3-49d9-ac29-c0bc405951c3,2021_11_24,Fully Leafed,2024-11-22T19:48:40.632Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2bbdf792-0d37-4808-9457-254f37e8aaf5,2021_11_24,Fully Leafed,2024-11-22T19:48:46.500Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,863c2193-248a-4de0-bf32-d1395a91147e,2021_11_24,Fully Leafed,2024-11-22T19:48:52.221Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,f40b162f-9e92-4de6-82e0-3d6ff2289866,2021_11_24,Fully Leafed,2024-11-22T19:48:55.912Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,3b4679bd-76b6-43fe-b740-9f274fea7195,2021_11_24,Fully Leafed,2024-11-22T19:49:01.961Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,078e0ab3-42ac-4a64-b96b-09cdf590f024,2021_11_24,Fully Leafed,2024-11-22T19:49:06.910Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6c7504b5-b42b-4205-9c2d-a53f4095bcfa,2021_11_24,Fully Leafed,2024-11-22T19:49:10.092Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,b19d8062-e35f-431c-852f-f7f1adf57f02,2021_11_24,Fully Leafed,2024-11-22T19:49:13.187Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,38779fc6-7cf0-4675-9bab-205979e6dbfe,2021_11_24,Fully Leafed,2024-11-22T19:49:16.033Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,3231ed82-2497-41e4-95e4-db72186bcae5,2021_11_24,Partially Leafed,2024-11-22T19:49:18.389Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,078e0ab3-42ac-4a64-b96b-09cdf590f024,2021_03_25,Partially Leafed,2024-11-22T19:49:30.586Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,65d19bde-68dc-428c-8015-164387a54bdf,2021_03_25,Fully Leafed,2024-11-22T19:49:38.013Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,fc37b86f-b048-4359-93ff-8e78b6b38712,2021_03_25,Out of Leafs,2024-11-22T19:49:42.256Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,80acabb6-ad48-4799-80bc-1a4c0fd71656,2021_03_25,Fully Leafed,2024-11-22T19:49:46.939Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2021_03_25,Partially Leafed,2024-11-22T19:49:50.417Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,a114c3c2-1bd8-4aa7-8891-3402f47eba0a,2021_03_25,Partially Leafed,2024-11-22T19:49:54.605Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0fae064a-282a-4ca5-ae26-2e31937efe07,2021_03_25,Fully Leafed,2024-11-22T19:50:01.164Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,d9ce4645-ab72-411b-a288-bf4cf68992c5,2021_03_25,Partially Leafed,2024-11-22T19:50:05.673Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,a366d4f8-2abc-4a52-aefe-20f8466233db,2021_03_25,Fully Leafed,2024-11-22T19:50:12.021Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,3eface6a-f207-4bf8-979f-c84660dffad1,2021_03_25,Fully Leafed,2024-11-22T19:50:17.300Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,d9ce4645-ab72-411b-a288-bf4cf68992c5,2021_03_25,Out of Leafs,2024-11-22T19:50:23.206Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,98c2c48b-b852-4703-ab5b-2d7a90a7bfca,2021_03_25,Fully Leafed,2024-11-22T19:50:36.855Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,a230d4dd-a9f9-4aa0-8432-ae08e0067648,2020_06_15,Fully Leafed,2024-11-22T19:50:49.866Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,98c2c48b-b852-4703-ab5b-2d7a90a7bfca,2020_06_15,Fully Leafed,2024-11-22T19:50:52.996Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2020_06_15,Fully Leafed,2024-11-22T19:50:57.346Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2020_06_15,Fully Leafed,2024-11-22T19:50:59.653Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,638cafa3-0382-4b6f-915e-d71b660c7c60,2020_06_15,Out of Leafs,2024-11-22T19:51:14.571Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,d758611e-19bc-4281-ae0a-b7b87f87234c,2020_06_15,Partially Leafed,2024-11-22T19:51:21.729Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,a42f8633-4ba9-41af-b907-f44ea6c492af,2020_06_15,Fully Leafed,2024-11-22T19:51:31.436Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,d47b3678-9f11-4811-9930-c969df5fac0e,2020_06_15,Fully Leafed,2024-11-22T19:51:34.306Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0e6d3e00-7797-46fb-b57c-039aca5ce308,2020_06_15,Fully Leafed,2024-11-22T19:51:37.307Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,398f9b11-3171-4d3a-a24b-236bc8a4892b,2020_06_15,Partially Leafed,2024-11-22T19:51:43.617Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,d4ab4af5-816a-4d39-9967-b2d9dbd1cf66,2020_06_15,Fully Leafed,2024-11-22T19:51:51.276Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,ff8c610a-a07d-485b-acbb-12d0c75c4fb0,2020_06_15,Fully Leafed,2024-11-22T19:51:54.643Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,34f872ff-ab16-4ea9-88a1-52bc896248d6,2020_06_15,Fully Leafed,2024-11-22T19:51:56.897Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0fae064a-282a-4ca5-ae26-2e31937efe07,2020_06_15,Out of Leafs,2024-11-22T19:52:16.047Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,72a2afe2-a4eb-4e13-97ca-a8eb6d8ebcb4,2020_06_15,Fully Leafed,2024-11-22T19:52:20.400Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,d79de1da-2d84-460a-bdfe-cf9abc9a5832,2020_06_15,Fully Leafed,2024-11-22T19:52:25.389Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2020_06_15,Fully Leafed,2024-11-22T19:52:28.479Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,32b52ad9-ca60-4312-93aa-19b71980a2da,2020_06_15,Out of Leafs,2024-11-22T19:52:33.364Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,1c4454ff-8ea3-4528-9d58-105e85b9fabc,2021_12_28,Partially Leafed,2024-11-22T19:53:26.257Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,82f25d5b-1b89-41da-8e9b-8d2695c7967d,2021_12_28,Partially Leafed,2024-11-22T19:53:28.873Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,6e7eb081-2a27-44a7-85f2-a88a40e3e53a,2021_12_28,Partially Leafed,2024-11-22T19:53:32.128Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,24ecc049-5b32-4786-824e-7ae320b3b40e,2021_12_28,Out of Leafs,2024-11-22T19:53:37.164Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,55361361-366c-4089-8c16-72a4781539c2,2021_12_28,Out of Leafs,2024-11-22T19:53:39.614Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2021_12_28,Out of Leafs,2024-11-22T19:53:45.791Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,d6b6e4ed-8feb-499a-838c-a788619747da,2021_12_28,Fully Leafed,2024-11-22T19:53:55.408Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,60f88280-ea70-49e3-812f-79915e7c7882,2021_12_28,Fully Leafed,2024-11-22T19:54:00.176Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0d1c24b9-4f81-4cc5-bda7-91b228555612,2021_12_28,Fully Leafed,2024-11-22T19:54:05.974Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,1ca8e05b-fedf-4c65-9445-66f028d65389,2021_12_28,Fully Leafed,2024-11-22T19:54:08.108Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,47c92736-e515-4406-b083-13998207ffb3,2021_12_28,Fully Leafed,2024-11-22T19:54:18.711Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,2021_12_28,Fully Leafed,2024-11-22T19:54:22.673Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,1e50e02e-85c8-48c7-99ee-370fda98d06f,2021_12_28,Fully Leafed,2024-11-22T19:54:28.544Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,5b5a25c3-edb0-44e7-a4f3-358622cf305a,2021_12_28,Out of Leafs,2024-11-22T19:54:45.573Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2021_12_28,Out of Leafs,2024-11-22T19:54:50.133Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,2021_12_28,Out of Leafs,2024-11-22T19:54:54.990Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2021_12_28,Fully Leafed,2024-11-22T19:55:01.737Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,f6a001af-e0e1-424b-9d59-257af22c954e,2021_12_28,Fully Leafed,2024-11-22T19:55:04.493Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,4a1431a3-07aa-4221-a614-eec52bb2f69d,2021_12_28,Fully Leafed,2024-11-22T19:55:07.239Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,2021_12_28,Out of Leafs,2024-11-22T19:55:12.054Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,d79de1da-2d84-460a-bdfe-cf9abc9a5832,2021_12_28,Fully Leafed,2024-11-22T19:55:17.305Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,4b8ef7b3-56ff-4d55-ba40-d4d4f4c4b109,2021_12_28,Fully Leafed,2024-11-22T19:55:19.687Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,2021_11_24,Partially Leafed,2024-11-22T19:55:37.968Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,3eface6a-f207-4bf8-979f-c84660dffad1,2021_11_24,Fully Leafed,2024-11-22T19:55:42.107Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0e6d3e00-7797-46fb-b57c-039aca5ce308,2021_11_24,Fully Leafed,2024-11-22T19:55:47.067Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,02627951-bdea-4eb6-9875-414a3b4956f3,2021_11_24,Out of Leafs,2024-11-22T19:55:50.523Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,86fe0741-6024-4709-81dd-d672d597161e,2021_11_24,Fully Leafed,2024-11-22T19:55:54.687Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,585de018-b608-4d42-8103-de304d87c5d6,2021_11_24,Fully Leafed,2024-11-22T19:56:10.302Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,4b304223-ae5e-4014-98a5-c68c760deb74,2021_11_24,Fully Leafed,2024-11-22T19:56:16.329Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,dc0450fd-a432-4654-b90a-a8dbb7bba312,2021_11_24,Fully Leafed,2024-11-22T19:56:19.169Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,d24db25d-13f5-41c0-a502-7a7c8d4259e6,2021_11_24,Partially Leafed,2024-11-22T19:56:23.055Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,85a4ec81-7842-4949-92f2-0a8400110d53,2021_11_24,Partially Leafed,2024-11-22T19:56:27.087Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,4c123488-85cc-4c89-9b0e-2fc73c565521,2021_11_24,Out of Leafs,2024-11-22T19:56:33.035Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,4c123488-85cc-4c89-9b0e-2fc73c565521,2021_10_27,Out of Leafs,2024-11-22T19:56:46.304Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,6bf8d1d5-9961-4b9f-a019-a8c31949f892,2021_10_27,Fully Leafed,2024-11-22T19:56:51.569Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,2021_10_27,Fully Leafed,2024-11-22T19:56:54.263Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,6d8feebe-e21b-4031-8b62-2c68228d16fa,2021_10_27,Fully Leafed,2024-11-22T19:57:01.577Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,85a4ec81-7842-4949-92f2-0a8400110d53,2021_10_27,Partially Leafed,2024-11-22T19:57:13.252Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,93cf9c4d-f5de-402b-9e92-4703b73b0d99,2021_10_27,Fully Leafed,2024-11-22T19:57:17.212Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,9083daef-9855-4d4d-a78f-e17f06ad2ada,2021_10_27,Fully Leafed,2024-11-22T19:57:21.094Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,956396f0-265d-4b40-a637-ec6c91b799c9,2021_10_27,Fully Leafed,2024-11-22T19:57:25.623Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,61ba57b3-a0f7-4b75-ba43-c5307a028500,2021_10_27,Partially Leafed,2024-11-22T19:57:32.332Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,3b4679bd-76b6-43fe-b740-9f274fea7195,2021_10_27,Fully Leafed,2024-11-22T19:57:35.597Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,078e0ab3-42ac-4a64-b96b-09cdf590f024,2021_10_27,Fully Leafed,2024-11-22T19:57:40.164Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,d9ce4645-ab72-411b-a288-bf4cf68992c5,2021_10_27,Partially Leafed,2024-11-22T19:57:50.612Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,f6a001af-e0e1-424b-9d59-257af22c954e,2021_10_27,Fully Leafed,2024-11-22T19:57:57.906Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,fd10f41d-02a4-40b4-90bd-c506ad66acf5,2021_10_27,Fully Leafed,2024-11-22T19:58:06.267Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2021_10_27,Fully Leafed,2024-11-22T19:58:10.213Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,f56642c0-fbfb-4427-a9e3-678129ec6957,2021_10_27,Fully Leafed,2024-11-22T19:58:17.543Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,d6b6e4ed-8feb-499a-838c-a788619747da,2021_10_27,Fully Leafed,2024-11-22T19:58:22.544Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,1e50e02e-85c8-48c7-99ee-370fda98d06f,2021_10_27,Fully Leafed,2024-11-22T19:58:29.278Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,4c123488-85cc-4c89-9b0e-2fc73c565521,2021_09_29,Out of Leafs,2024-11-22T19:58:57.010Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,eff53f13-567f-4f24-a122-5dbb673f6133,2021_09_29,Fully Leafed,2024-11-22T19:59:00.548Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,f40b162f-9e92-4de6-82e0-3d6ff2289866,2021_09_29,Fully Leafed,2024-11-22T19:59:08.858Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,6d8727f1-1bff-4b22-be9b-194e83846fb4,2021_09_29,Fully Leafed,2024-11-22T19:59:12.904Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,91ccbba1-48be-4627-9fd1-37ecd9e012f9,2021_09_29,Out of Leafs,2024-11-22T19:59:15.801Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,3b915ee0-2ab3-481d-9082-c5a3be5c4022,2021_09_29,Partially Leafed,2024-11-22T19:59:21.063Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,d6037f14-e0b7-4093-a7fa-70db99defcd7,2021_09_29,Partially Leafed,2024-11-22T19:59:30.139Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,553c3929-d889-4c5f-947e-7c72d18d1b76,2018_10_26,Out of Leafs,2024-11-22T20:02:20.333Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0a98be03-81a4-46b5-8be7-5ad7b14c2478,2018_10_26,Partially Leafed,2024-11-22T20:02:26.431Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,c610d05b-81e1-4611-a573-e9719f8cc0c4,2018_10_26,Fully Leafed,2024-11-22T20:02:29.046Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
