system:index,GlobalID,date,leafing,timestamp,.geo
56,d9ce4645-ab72-411b-a288-bf4cf68992c5,2023_01_30,Out of Leafs,2024-11-25T18:02:42.589Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,a3230e35-8562-4041-b0ae-d6325cdff16c,2023_01_30,Partially Leafed,2024-11-25T18:02:48.358Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,2023_01_30,Partially Leafed,2024-11-25T18:02:55.666Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,6435d675-e2d2-4ece-a5d5-f335aa566400,2023_01_30,Out of Leafs,2024-11-25T18:03:00.417Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,83d7db1d-e646-4351-9c46-db29444f83e0,2023_01_30,Out of Leafs,2024-11-25T18:03:06.163Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,52f1f550-4e8b-485f-ad85-de7115173ed9,2023_01_30,Out of Leafs,2024-11-25T18:03:11.096Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,2023_06_27,Fully Leafed,2024-11-25T18:03:27.933Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,8f8c3257-cb40-416e-bf66-fee272e5b28c,2023_06_27,Out of Leafs,2024-11-25T18:03:34.168Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,54cc22ba-640a-42b9-bae0-eb02554086cf,2023_06_27,Fully Leafed,2024-11-25T18:03:56.663Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,078e0ab3-42ac-4a64-b96b-09cdf590f024,2023_06_27,Fully Leafed,2024-11-25T18:03:59.186Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,956396f0-265d-4b40-a637-ec6c91b799c9,2023_06_27,Fully Leafed,2024-11-25T18:04:02.489Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,b64d553c-5249-4054-92c2-17f38034c737,2023_06_27,Fully Leafed,2024-11-25T18:04:13.247Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,3b10c87e-d672-4f09-9d8f-9f53ce23d3e5,2023_06_27,Fully Leafed,2024-11-25T18:04:16.539Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,7b1093f4-9125-48a7-9f2a-1f0ed86fb1fc,2023_06_27,Out of Leafs,2024-11-25T18:04:29.289Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,2023_06_27,Partially Leafed,2024-11-25T18:04:34.433Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,235e2657-ac67-414b-b234-5012879cb398,2023_06_27,Out of Leafs,2024-11-25T18:04:59.266Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,26816bfa-00c5-4284-b3dd-5db7924e9790,2023_06_27,Out of Leafs,2024-11-25T18:05:02.974Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,2023_10_24,Out of Leafs,2024-11-25T18:05:21.098Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,58e2c5dc-995d-41d2-9937-3b3edef36b44,2023_10_24,Fully Leafed,2024-11-25T18:05:25.978Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,4c123488-85cc-4c89-9b0e-2fc73c565521,2023_10_24,Out of Leafs,2024-11-25T18:05:29.597Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,b64d553c-5249-4054-92c2-17f38034c737,2023_10_24,Fully Leafed,2024-11-25T18:05:34.513Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,506b87fe-3391-43a9-9ac3-7bcab81cfebb,2023_10_24,Out of Leafs,2024-11-25T18:05:40.861Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,f8da92d4-a6e6-4afd-b65a-2767e23a29b1,2023_10_24,Fully Leafed,2024-11-25T18:05:46.615Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,4b9767a5-9fee-4013-b02b-1c86504cfa3c,2023_10_24,Fully Leafed,2024-11-25T18:05:51.735Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,abbce072-cfe2-4739-824b-e74db6904286,2023_10_24,Fully Leafed,2024-11-25T18:05:54.397Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,01a6cd45-e220-4bfe-a71d-13f54d8072ec,2023_10_24,Fully Leafed,2024-11-25T18:05:56.842Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,9f1c84a1-5eca-4d4c-b2dc-fb31071985a2,2023_10_24,Fully Leafed,2024-11-25T18:06:05.578Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,9c76a50d-2953-4b55-9451-5f59a97bd059,2023_10_24,Fully Leafed,2024-11-25T18:06:23.010Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,f40b162f-9e92-4de6-82e0-3d6ff2289866,2023_10_24,Fully Leafed,2024-11-25T18:06:30.729Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,ff26abf5-32aa-4392-8733-c54a65022cd4,2023_10_24,Fully Leafed,2024-11-25T18:06:40.182Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,daafdede-11d2-48f0-a7fb-a5551de01aa5,2024_02_28,Out of Leafs,2024-11-25T18:06:48.118Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,ff26abf5-32aa-4392-8733-c54a65022cd4,2024_02_28,Partially Leafed,2024-11-25T18:06:53.105Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,76424c7c-518a-415d-bcb8-b8933683c2ed,2024_02_28,Out of Leafs,2024-11-25T18:06:57.796Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,73433e79-9f3f-4b44-b61a-d0f583311f22,2024_02_28,Out of Leafs,2024-11-25T18:07:03.378Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2bbdf792-0d37-4808-9457-254f37e8aaf5,2024_02_28,Partially Leafed,2024-11-25T18:07:10.669Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,bf623767-21ef-4bd3-88ff-c8d3cbc6d3ff,2024_02_28,Out of Leafs,2024-11-25T18:07:15.089Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,a53ef977-6375-4f43-a45a-09e6655add4b,2024_02_28,Out of Leafs,2024-11-25T18:07:22.604Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,956396f0-265d-4b40-a637-ec6c91b799c9,2024_02_28,Out of Leafs,2024-11-25T18:07:29.427Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,078e0ab3-42ac-4a64-b96b-09cdf590f024,2024_02_28,Partially Leafed,2024-11-25T18:07:33.931Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,5d38cc30-e80b-480a-8f86-89f86488416e,2024_02_28,Partially Leafed,2024-11-25T18:07:38.407Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,75e480c4-9d0a-44d2-94e5-6923db02a122,2024_02_28,Partially Leafed,2024-11-25T18:07:41.373Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2024_02_28,Partially Leafed,2024-11-25T18:07:46.199Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,bf6b2ddd-d70e-4653-84be-edc102d5d81b,2024_02_28,Out of Leafs,2024-11-25T18:07:51.667Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,6435d675-e2d2-4ece-a5d5-f335aa566400,2024_02_28,Out of Leafs,2024-11-25T18:08:00.992Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,f56642c0-fbfb-4427-a9e3-678129ec6957,2024_02_28,Partially Leafed,2024-11-25T18:08:03.978Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,d6b6e4ed-8feb-499a-838c-a788619747da,2024_02_28,Out of Leafs,2024-11-25T18:08:10.925Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,8f8c3257-cb40-416e-bf66-fee272e5b28c,2023_06_21,Out of Leafs,2024-11-25T18:08:28.471Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,2023_06_21,Fully Leafed,2024-11-25T18:08:31.329Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,f6a001af-e0e1-424b-9d59-257af22c954e,2023_06_21,Fully Leafed,2024-11-25T18:08:47.782Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,75e480c4-9d0a-44d2-94e5-6923db02a122,2023_06_21,Partially Leafed,2024-11-25T18:08:52.685Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,30acca04-8b20-457e-8d35-e35bd1894756,2023_06_21,Fully Leafed,2024-11-25T18:08:57.910Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,fc37b86f-b048-4359-93ff-8e78b6b38712,2023_06_21,Fully Leafed,2024-11-25T18:09:00.017Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc,2023_06_21,Fully Leafed,2024-11-25T18:09:04.883Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,93cf9c4d-f5de-402b-9e92-4703b73b0d99,2023_06_21,Fully Leafed,2024-11-25T18:09:08.200Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,45390058-d4a4-4c96-87d2-a784ef05a96d,2023_06_21,Fully Leafed,2024-11-25T18:09:11.537Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,956396f0-265d-4b40-a637-ec6c91b799c9,2023_06_21,Fully Leafed,2024-11-25T18:09:15.375Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,b19d8062-e35f-431c-852f-f7f1adf57f02,2023_06_21,Fully Leafed,2024-11-25T18:09:17.227Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,ee0f66cc-2abb-4fce-add4-8c442f4c380e,2023_06_21,Partially Leafed,2024-11-25T18:09:24.273Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,506b87fe-3391-43a9-9ac3-7bcab81cfebb,2023_06_21,Out of Leafs,2024-11-25T18:09:39.429Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,38121f47-2c1d-4bea-9992-3181860f0122,2023_06_21,Out of Leafs,2024-11-25T18:09:46.313Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,b64d553c-5249-4054-92c2-17f38034c737,2023_06_21,Fully Leafed,2024-11-25T18:09:50.550Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,b64d553c-5249-4054-92c2-17f38034c737,2023_04_18,Out of Leafs,2024-11-25T18:10:00.776Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,fb89f848-b35a-4902-9718-105d730221bb,2023_04_18,Out of Leafs,2024-11-25T18:10:07.044Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,4c123488-85cc-4c89-9b0e-2fc73c565521,2023_04_18,Out of Leafs,2024-11-25T18:10:11.660Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,2023_04_18,Out of Leafs,2024-11-25T18:10:14.348Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2f38632e-efa6-4d63-aeea-7bf9fc979694,2023_04_18,Out of Leafs,2024-11-25T18:10:29.815Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,99bf53ec-5a88-4124-bb65-68d4a180c760,2023_04_18,Partially Leafed,2024-11-25T18:10:33.236Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,078e0ab3-42ac-4a64-b96b-09cdf590f024,2023_04_18,Out of Leafs,2024-11-25T18:10:36.666Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,5d38cc30-e80b-480a-8f86-89f86488416e,2023_04_18,Partially Leafed,2024-11-25T18:10:49.140Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2023_04_18,Out of Leafs,2024-11-25T18:10:54.120Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_04_18,Partially Leafed,2024-11-25T18:10:58.624Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,4a1431a3-07aa-4221-a614-eec52bb2f69d,2023_04_18,Out of Leafs,2024-11-25T18:11:03.366Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,55361361-366c-4089-8c16-72a4781539c2,2023_04_18,Out of Leafs,2024-11-25T18:11:07.346Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,24ecc049-5b32-4786-824e-7ae320b3b40e,2023_04_18,Out of Leafs,2024-11-25T18:11:09.294Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,24ecc049-5b32-4786-824e-7ae320b3b40e,2023_02_22,Out of Leafs,2024-11-25T18:11:17.550Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,55361361-366c-4089-8c16-72a4781539c2,2023_02_22,Out of Leafs,2024-11-25T18:11:20.310Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,8333d4a8-dc02-400c-85ec-a542dccce474,2023_02_22,Out of Leafs,2024-11-25T18:11:25.767Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,10bc0c96-055c-4411-bc63-b3b7e59e7dea,2023_02_22,Out of Leafs,2024-11-25T18:11:28.421Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,2023_02_22,Partially Leafed,2024-11-25T18:11:32.526Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,a114c3c2-1bd8-4aa7-8891-3402f47eba0a,2023_02_22,Out of Leafs,2024-11-25T18:11:37.927Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_02_22,Fully Leafed,2024-11-25T18:11:40.594Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,a230d4dd-a9f9-4aa0-8432-ae08e0067648,2023_02_22,Fully Leafed,2024-11-25T18:11:43.523Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,c2be4a0b-9499-49a9-aae9-c6eb6169cffd,2023_02_22,Out of Leafs,2024-11-25T18:11:48.258Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,fc37b86f-b048-4359-93ff-8e78b6b38712,2023_02_22,Out of Leafs,2024-11-25T18:11:52.638Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,affa2f29-d645-45c9-aa38-2f2d9fc63456,2023_02_22,Fully Leafed,2024-11-25T18:11:55.104Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,9e4a0d7c-d2b5-493e-809b-13fdc563c636,2023_02_22,Fully Leafed,2024-11-25T18:11:59.534Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,131edf4c-b018-40a7-a803-0c76df88dc1d,2023_02_22,Out of Leafs,2024-11-25T18:12:03.110Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,f151d9dc-7bd3-4195-85ac-ddc2130bd3cb,2023_02_22,Out of Leafs,2024-11-25T18:12:06.451Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2c120d7f-82bd-4973-a6e0-20600122e632,2023_02_22,Out of Leafs,2024-11-25T18:12:14.685Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,99bf53ec-5a88-4124-bb65-68d4a180c760,2023_02_22,Partially Leafed,2024-11-25T18:12:16.853Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,956396f0-265d-4b40-a637-ec6c91b799c9,2023_02_22,Partially Leafed,2024-11-25T18:12:19.861Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,863c2193-248a-4de0-bf32-d1395a91147e,2023_02_22,Out of Leafs,2024-11-25T18:12:25.941Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,9231d07f-e076-41b3-a466-8a987a180394,2023_02_22,Out of Leafs,2024-11-25T18:12:32.262Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1c11ea21-4357-4c26-bfcb-3ff9d3e3d891,2023_02_22,Out of Leafs,2024-11-25T18:12:35.220Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,76424c7c-518a-415d-bcb8-b8933683c2ed,2023_02_22,Out of Leafs,2024-11-25T18:12:38.637Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,31d95e2f-f47b-49c9-ba99-46e69ba579b5,2023_02_22,Out of Leafs,2024-11-25T18:12:43.708Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,daafdede-11d2-48f0-a7fb-a5551de01aa5,2023_02_22,Out of Leafs,2024-11-25T18:12:45.758Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,f0a0dc1a-9ef2-42c0-a372-114b8c1a4049,2020_08_01,Out of Leafs,2024-11-25T18:13:01.584Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,c610d05b-81e1-4611-a573-e9719f8cc0c4,2020_08_01,Fully Leafed,2024-11-25T18:13:07.466Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,05349bf1-e177-489a-a404-e043dbe2060d,2020_08_01,Fully Leafed,2024-11-25T18:13:13.032Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,01899a37-f35f-4410-9107-6876d3377460,2020_08_01,Fully Leafed,2024-11-25T18:13:15.668Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,1c37be2f-abc2-4a5d-b488-39f1a3ad540f,2020_08_01,Fully Leafed,2024-11-25T18:13:20.754Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
