system:index,GlobalID,date,leafing,timestamp,.geo
29,131edf4c-b018-40a7-a803-0c76df88dc1d,2024_03_06,Out of Leafs,2024-11-25T20:00:23.516Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,fb368d69-ce9f-45c9-8e63-66b146c793e1,2024_03_06,Fully Leafed,2024-11-25T20:00:27.404Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc,2024_03_06,Out of Leafs,2024-11-25T20:00:31.554Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,956396f0-265d-4b40-a637-ec6c91b799c9,2024_03_06,Partially Leafed,2024-11-25T20:00:36.607Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,b1d933bd-5ba4-460d-9675-abed48b90f28,2024_03_06,Partially Leafed,2024-11-25T20:00:38.919Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2c120d7f-82bd-4973-a6e0-20600122e632,2024_03_06,Partially Leafed,2024-11-25T20:00:41.582Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2c120d7f-82bd-4973-a6e0-20600122e632,2024_03_06,Fully Leafed,2024-11-25T20:00:47.484Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2c120d7f-82bd-4973-a6e0-20600122e632,2024_03_06,Fully Leafed,2024-11-25T20:00:51.587Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,6d8727f1-1bff-4b22-be9b-194e83846fb4,2024_03_06,Fully Leafed,2024-11-25T20:00:55.196Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,73433e79-9f3f-4b44-b61a-d0f583311f22,2024_03_06,Out of Leafs,2024-11-25T20:01:01.507Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,76424c7c-518a-415d-bcb8-b8933683c2ed,2024_03_06,Out of Leafs,2024-11-25T20:01:03.537Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,daafdede-11d2-48f0-a7fb-a5551de01aa5,2024_02_28,Out of Leafs,2024-11-25T20:01:11.995Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,9231d07f-e076-41b3-a466-8a987a180394,2024_02_28,Fully Leafed,2024-11-25T20:01:21.320Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,235e2657-ac67-414b-b234-5012879cb398,2024_02_28,Out of Leafs,2024-11-25T20:01:23.974Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0732ecc5-a138-46a7-bf04-908e86f59c7f,2024_02_28,Out of Leafs,2024-11-25T20:01:40.094Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,9f1c84a1-5eca-4d4c-b2dc-fb31071985a2,2024_02_28,Fully Leafed,2024-11-25T20:01:43.435Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,c9cf8244-fe3d-48b0-a766-6d82d934ec33,2024_02_28,Partially Leafed,2024-11-25T20:01:52.984Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,6bf8d1d5-9961-4b9f-a019-a8c31949f892,2024_02_28,Fully Leafed,2024-11-25T20:02:02.171Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,2024_02_28,Fully Leafed,2024-11-25T20:02:04.531Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,922bf85b-f020-438d-91b7-86a2b5645b25,2024_02_28,Out of Leafs,2024-11-25T20:02:07.980Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,140179c2-6cd3-4725-be7e-883e1773e20a,2024_02_28,Fully Leafed,2024-11-25T20:02:12.304Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,bbc35325-c490-4ac4-866b-f69243bdd666,2024_02_28,Out of Leafs,2024-11-25T20:02:14.568Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,a30c93d4-9c1c-461d-8690-be2592f775ff,2024_02_28,Partially Leafed,2024-11-25T20:02:18.955Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,a42f8633-4ba9-41af-b907-f44ea6c492af,2024_02_28,Partially Leafed,2024-11-25T20:02:20.837Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,d47b3678-9f11-4811-9930-c969df5fac0e,2024_02_28,Partially Leafed,2024-11-25T20:02:23.100Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,a30c93d4-9c1c-461d-8690-be2592f775ff,2024_02_21,Partially Leafed,2024-11-25T20:03:14.620Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,a42f8633-4ba9-41af-b907-f44ea6c492af,2024_02_21,Partially Leafed,2024-11-25T20:03:16.500Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,d47b3678-9f11-4811-9930-c969df5fac0e,2024_02_21,Partially Leafed,2024-11-25T20:03:18.354Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,b77bd986-9710-4b49-994d-5ae52e1b5be5,2024_02_21,Out of Leafs,2024-11-25T20:03:21.749Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,a3230e35-8562-4041-b0ae-d6325cdff16c,2024_02_21,Out of Leafs,2024-11-25T20:03:26.248Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,c2be4a0b-9499-49a9-aae9-c6eb6169cffd,2024_02_21,Out of Leafs,2024-11-25T20:03:32.930Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,a3230e35-8562-4041-b0ae-d6325cdff16c,2024_02_21,Out of Leafs,2024-11-25T20:03:38.143Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,10cb6ecb-bc70-45f7-b101-eaca8fb4d1a9,2024_02_21,Out of Leafs,2024-11-25T20:03:40.184Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2024_02_21,Fully Leafed,2024-11-25T20:03:44.200Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2024_02_21,Out of Leafs,2024-11-25T20:03:46.858Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,f6a001af-e0e1-424b-9d59-257af22c954e,2024_02_21,Fully Leafed,2024-11-25T20:03:49.013Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,75e480c4-9d0a-44d2-94e5-6923db02a122,2024_02_21,Partially Leafed,2024-11-25T20:03:52.196Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,b49d3251-b3d5-4210-ad8b-36a969ebd558,2024_02_21,Out of Leafs,2024-11-25T20:03:55.235Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2024_02_21,Fully Leafed,2024-11-25T20:04:00.068Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,03f69786-9e70-408a-a727-7ff0512d0551,2024_02_21,Partially Leafed,2024-11-25T20:04:03.186Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,ac263b0a-e062-4a87-a94c-c88421e82f60,2024_02_21,Fully Leafed,2024-11-25T20:04:07.127Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,1ca8e05b-fedf-4c65-9445-66f028d65389,2024_02_21,Fully Leafed,2024-11-25T20:04:10.330Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0d1c24b9-4f81-4cc5-bda7-91b228555612,2024_02_21,Fully Leafed,2024-11-25T20:04:12.195Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,83d7db1d-e646-4351-9c46-db29444f83e0,2024_02_21,Partially Leafed,2024-11-25T20:04:15.494Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,60f88280-ea70-49e3-812f-79915e7c7882,2024_02_21,Partially Leafed,2024-11-25T20:04:22.885Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,d6b6e4ed-8feb-499a-838c-a788619747da,2024_02_15,Out of Leafs,2024-11-25T20:04:30.958Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,60f88280-ea70-49e3-812f-79915e7c7882,2024_02_15,Partially Leafed,2024-11-25T20:04:33.667Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,465bd079-159e-4f49-9f50-ba040fa0ae36,2024_02_15,Partially Leafed,2024-11-25T20:04:37.170Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,b12285c8-276c-45fa-b0c2-5634f1aa1730,2024_02_15,Fully Leafed,2024-11-25T20:04:42.650Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2024_02_15,Out of Leafs,2024-11-25T20:04:53.151Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,c96f815a-6d41-47e3-8e7b-470e74277476,2024_02_15,Fully Leafed,2024-11-25T20:04:58.294Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,2024_02_15,Out of Leafs,2024-11-25T20:05:01.512Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,bf6b2ddd-d70e-4653-84be-edc102d5d81b,2024_02_15,Out of Leafs,2024-11-25T20:05:03.762Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2024_02_15,Fully Leafed,2024-11-25T20:05:09.605Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,03f69786-9e70-408a-a727-7ff0512d0551,2024_02_15,Partially Leafed,2024-11-25T20:05:12.921Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,70dad7d5-5d36-437f-9887-232392308949,2024_02_15,Out of Leafs,2024-11-25T20:05:16.056Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,54cc22ba-640a-42b9-bae0-eb02554086cf,2024_02_15,Partially Leafed,2024-11-25T20:05:22.479Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,1b2d824f-e332-48a7-900c-36972643cdc6,2024_02_15,Out of Leafs,2024-11-25T20:05:25.462Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,3b4679bd-76b6-43fe-b740-9f274fea7195,2024_02_15,Partially Leafed,2024-11-25T20:05:28.109Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,078e0ab3-42ac-4a64-b96b-09cdf590f024,2024_02_15,Partially Leafed,2024-11-25T20:05:31.736Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,90ccdd16-1d9a-4afc-bf13-5b84ac3a8b41,2024_02_15,Out of Leafs,2024-11-25T20:05:36.034Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,956396f0-265d-4b40-a637-ec6c91b799c9,2024_02_15,Out of Leafs,2024-11-25T20:05:47.693Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc,2024_02_15,Out of Leafs,2024-11-25T20:05:51.922Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,956396f0-265d-4b40-a637-ec6c91b799c9,2024_02_15,Partially Leafed,2024-11-25T20:09:15.639Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2c120d7f-82bd-4973-a6e0-20600122e632,2024_02_15,Fully Leafed,2024-11-25T20:09:17.818Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,45390058-d4a4-4c96-87d2-a784ef05a96d,2024_02_15,Fully Leafed,2024-11-25T20:09:19.661Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,93cf9c4d-f5de-402b-9e92-4703b73b0d99,2024_02_15,Fully Leafed,2024-11-25T20:09:22.545Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,d24db25d-13f5-41c0-a502-7a7c8d4259e6,2024_02_15,Partially Leafed,2024-11-25T20:09:26.082Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,2024_02_15,Out of Leafs,2024-11-25T20:09:29.916Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,a53ef977-6375-4f43-a45a-09e6655add4b,2024_02_15,Out of Leafs,2024-11-25T20:09:32.612Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,bf623767-21ef-4bd3-88ff-c8d3cbc6d3ff,2024_02_15,Out of Leafs,2024-11-25T20:09:34.752Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,4c123488-85cc-4c89-9b0e-2fc73c565521,2024_02_15,Out of Leafs,2024-11-25T20:09:40.977Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,6d8feebe-e21b-4031-8b62-2c68228d16fa,2024_02_15,Out of Leafs,2024-11-25T20:09:46.231Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,922bf85b-f020-438d-91b7-86a2b5645b25,2024_02_15,Out of Leafs,2024-11-25T20:09:50.612Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,bbc35325-c490-4ac4-866b-f69243bdd666,2024_02_15,Out of Leafs,2024-11-25T20:09:57.933Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0e6d3e00-7797-46fb-b57c-039aca5ce308,2024_02_15,Fully Leafed,2024-11-25T20:10:07.475Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,7b4adf56-f007-4162-ae53-e303a39d2de5,2024_02_15,Fully Leafed,2024-11-25T20:10:10.845Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,d47b3678-9f11-4811-9930-c969df5fac0e,2024_02_08,Partially Leafed,2024-11-25T20:10:21.295Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,3eface6a-f207-4bf8-979f-c84660dffad1,2024_02_08,Fully Leafed,2024-11-25T20:10:24.653Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,c13b0b46-8b62-4fcf-bc3b-1863606b581d,2024_02_08,Partially Leafed,2024-11-25T20:10:31.984Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,a366d4f8-2abc-4a52-aefe-20f8466233db,2024_02_08,Fully Leafed,2024-11-25T20:10:35.564Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,fc37b86f-b048-4359-93ff-8e78b6b38712,2024_02_08,Out of Leafs,2024-11-25T20:10:40.632Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,131edf4c-b018-40a7-a803-0c76df88dc1d,2024_02_08,Out of Leafs,2024-11-25T20:10:46.171Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,078e0ab3-42ac-4a64-b96b-09cdf590f024,2024_02_08,Partially Leafed,2024-11-25T20:10:50.193Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,5d38cc30-e80b-480a-8f86-89f86488416e,2024_02_08,Partially Leafed,2024-11-25T20:10:54.177Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,1b2d824f-e332-48a7-900c-36972643cdc6,2024_02_08,Out of Leafs,2024-11-25T20:10:59.259Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,54cc22ba-640a-42b9-bae0-eb02554086cf,2024_02_08,Partially Leafed,2024-11-25T20:11:02.061Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,81999dbd-1379-4dcb-9d85-3362649f7abc,2024_02_08,Partially Leafed,2024-11-25T20:11:31.943Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,d6037f14-e0b7-4093-a7fa-70db99defcd7,2024_02_08,Out of Leafs,2024-11-25T20:11:43.641Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,2024_02_08,Out of Leafs,2024-11-25T20:11:54.525Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,93d06e14-3d23-493c-a0b1-f74fd674eb46,2024_02_08,Partially Leafed,2024-11-25T20:12:14.113Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,52f1f550-4e8b-485f-ad85-de7115173ed9,2024_02_08,Partially Leafed,2024-11-25T20:19:42.173Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,c774b96e-c1a4-47e0-9c36-9bdbe97fc832,2024_02_08,Out of Leafs,2024-11-25T20:19:44.435Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,60f88280-ea70-49e3-812f-79915e7c7882,2024_02_08,Partially Leafed,2024-11-25T20:19:53.232Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,d6b6e4ed-8feb-499a-838c-a788619747da,2024_02_08,Out of Leafs,2024-11-25T20:19:56.841Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,d6b6e4ed-8feb-499a-838c-a788619747da,2024_02_01,Partially Leafed,2024-11-25T20:20:04.628Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,60f88280-ea70-49e3-812f-79915e7c7882,2024_02_01,Partially Leafed,2024-11-25T20:20:06.878Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2024_02_01,Out of Leafs,2024-11-25T20:20:11.567Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,c96f815a-6d41-47e3-8e7b-470e74277476,2024_02_01,Fully Leafed,2024-11-25T20:20:14.936Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,24ecc049-5b32-4786-824e-7ae320b3b40e,2024_02_01,Out of Leafs,2024-11-25T20:20:18.476Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,55361361-366c-4089-8c16-72a4781539c2,2024_02_01,Fully Leafed,2024-11-25T20:20:20.929Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,55361361-366c-4089-8c16-72a4781539c2,2024_02_01,Partially Leafed,2024-11-25T20:20:24.239Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,55361361-366c-4089-8c16-72a4781539c2,2024_02_01,Partially Leafed,2024-11-25T20:20:26.436Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,55361361-366c-4089-8c16-72a4781539c2,2024_02_01,Partially Leafed,2024-11-25T20:20:28.383Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2024_02_01,Out of Leafs,2024-11-25T20:20:33.095Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,fc641d4a-4e79-46c5-9b37-592ab13d31bf,2024_02_01,Out of Leafs,2024-11-25T20:20:35.360Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,fc37b86f-b048-4359-93ff-8e78b6b38712,2024_02_01,Out of Leafs,2024-11-25T20:20:39.797Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,7b8160b6-abda-4fe7-8dde-38802f7dd1ae,2024_02_01,Partially Leafed,2024-11-25T20:20:43.679Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,5bd9dd3f-1bb7-4404-b293-4e8ace8c01f4,2024_02_01,Fully Leafed,2024-11-25T20:20:48.388Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,9083daef-9855-4d4d-a78f-e17f06ad2ada,2024_02_01,Out of Leafs,2024-11-25T20:20:51.928Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,956396f0-265d-4b40-a637-ec6c91b799c9,2024_02_01,Partially Leafed,2024-11-25T20:20:58.831Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2c120d7f-82bd-4973-a6e0-20600122e632,2024_02_01,Fully Leafed,2024-11-25T20:21:01.810Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,4495b044-8a40-4d5a-892e-3fa089b58f53,2024_02_01,Out of Leafs,2024-11-25T20:21:05.456Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,cbba6e70-052b-4cfd-9569-c9aaa277429f,2024_02_01,Fully Leafed,2024-11-25T20:21:09.893Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,bf623767-21ef-4bd3-88ff-c8d3cbc6d3ff,2024_02_01,Out of Leafs,2024-11-25T20:21:13.958Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,a53ef977-6375-4f43-a45a-09e6655add4b,2024_02_01,Out of Leafs,2024-11-25T20:21:16.515Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,d27111ba-cbe1-4bf1-9857-e7f475b1a1a5,2024_02_01,Fully Leafed,2024-11-25T20:21:24.551Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0732ecc5-a138-46a7-bf04-908e86f59c7f,2024_02_01,Out of Leafs,2024-11-25T20:21:32.326Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0027e09f-ffc3-49d9-ac29-c0bc405951c3,2024_02_01,Fully Leafed,2024-11-25T20:21:35.056Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,4b704853-724f-49d4-a607-77808bdf861f,2024_02_01,Out of Leafs,2024-11-25T20:21:39.395Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,c9cf8244-fe3d-48b0-a766-6d82d934ec33,2024_02_01,Partially Leafed,2024-11-25T20:21:45.617Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,583d55b5-243a-407e-8be2-ca2f9fec135f,2024_02_01,Partially Leafed,2024-11-25T20:21:49.410Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,b64d553c-5249-4054-92c2-17f38034c737,2024_02_01,Fully Leafed,2024-11-25T20:21:52.507Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0c00d904-63a1-494d-94df-1442ba253e47,2024_02_01,Partially Leafed,2024-11-25T20:21:57.626Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,6bf8d1d5-9961-4b9f-a019-a8c31949f892,2024_02_01,Fully Leafed,2024-11-25T20:22:01.745Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,922bf85b-f020-438d-91b7-86a2b5645b25,2024_02_01,Out of Leafs,2024-11-25T20:22:05.418Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0e6d3e00-7797-46fb-b57c-039aca5ce308,2024_01_25,Out of Leafs,2024-11-25T20:22:19.238Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,6d8feebe-e21b-4031-8b62-2c68228d16fa,2024_01_25,Out of Leafs,2024-11-25T20:22:21.768Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,6d8feebe-e21b-4031-8b62-2c68228d16fa,2024_02_01,Out of Leafs,2024-11-25T20:22:39.786Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,9083daef-9855-4d4d-a78f-e17f06ad2ada,2024_01_25,Out of Leafs,2024-11-25T20:23:02.874Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
