,isFlowering,leafing,floweringIntensity,segmentation,observation_id,polygon_id,date,globalId,latin
26,no,0,0,good,UAQ1lBmj2b2JxbnBXSgI,078e0ab3-42ac-4a64-b96b-09cdf590f024_2023-04-18,2023_04_18,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
27,no,0,0,good,llOf0JhE6GqTnoUCF0BW,078e0ab3-42ac-4a64-b96b-09cdf590f024_2023-04-25,2023_04_25,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
28,no,0,0,good,DoKKaFlyqSVmMWgB1HtK,07b1099c-e778-4dce-b3c8-14ad27373550_2023-09-12,2023_09_12,07b1099c-e778-4dce-b3c8-14ad27373550,Luehea seemannii
29,no,0,0,good,Kpm8NYzjagYcSyvy8nka,08c4ec87-3de9-40d7-b64e-d3a85534739e_2022-04-27,2022_04_27,08c4ec87-3de9-40d7-b64e-d3a85534739e,Cavanillesia platanifolia
30,no,0,0,good,3sgYf7j6bnd3IZWhv1PO,08c4ec87-3de9-40d7-b64e-d3a85534739e_2022-12-28,2022_12_28,08c4ec87-3de9-40d7-b64e-d3a85534739e,Cavanillesia platanifolia
31,no,0,0,good,9a2IY9WB1uGavw27mA2q,0e6d3e00-7797-46fb-b57c-039aca5ce308_2020-12-22,2020_12_22,0e6d3e00-7797-46fb-b57c-039aca5ce308,Ceiba pentandra
32,no,0,0,good,NVTanCEghNJiAZEnppMt,0e6d3e00-7797-46fb-b57c-039aca5ce308_2023-12-05,2023_12_05,0e6d3e00-7797-46fb-b57c-039aca5ce308,Ceiba pentandra
33,no,0,0,good,MuwEuTI3bbvDrdZAzAr9,0e6d3e00-7797-46fb-b57c-039aca5ce308_2024-01-03,2024_01_03,0e6d3e00-7797-46fb-b57c-039aca5ce308,Ceiba pentandra
34,no,0,0,good,JeOF4jloQIkKaauN9HVF,0e6d3e00-7797-46fb-b57c-039aca5ce308_2024-01-17,2024_01_17,0e6d3e00-7797-46fb-b57c-039aca5ce308,Ceiba pentandra
35,no,0,0,good,B39CD2adUhEtcw0vaY5W,0e6d3e00-7797-46fb-b57c-039aca5ce308_2024-02-08,2024_02_08,0e6d3e00-7797-46fb-b57c-039aca5ce308,Ceiba pentandra
36,no,0,0,good,9sxjKHG9BQ0Ug87qDDWR,131edf4c-b018-40a7-a803-0c76df88dc1d_2018-04-25,2018_04_25,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
37,no,0,0,good,H5f5HrohOVxufq700oaD,131edf4c-b018-40a7-a803-0c76df88dc1d_2022-12-28,2022_12_28,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
38,no,0,0,good,8H0I6cFnblrTbpVv06oZ,131edf4c-b018-40a7-a803-0c76df88dc1d_2023-02-28,2023_02_28,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
39,no,0,0,good,F6v68e3QVepKtSqCqZ2M,131edf4c-b018-40a7-a803-0c76df88dc1d_2023-03-21,2023_03_21,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
40,no,0,0,good,P3zX0VL8nuDZxRsCkaj6,131edf4c-b018-40a7-a803-0c76df88dc1d_2023-04-25,2023_04_25,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
41,no,0,0,good,VdqQjqvzK2LD6xrjpSM6,131edf4c-b018-40a7-a803-0c76df88dc1d_2023-05-02,2023_05_02,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
42,no,0,0,good,XlXddURdco5n2n9s2416,131edf4c-b018-40a7-a803-0c76df88dc1d_2024-01-17,2024_01_17,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
43,no,0,0,good,krB26ETAtGJLd1GSJHD0,131edf4c-b018-40a7-a803-0c76df88dc1d_2024-02-08,2024_02_08,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
44,no,0,0,good,QGiQpblOEeu8hbn1ytR2,131edf4c-b018-40a7-a803-0c76df88dc1d_2024-02-15,2024_02_15,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
45,no,0,0,good,Rcb26Q2CxbFMCHW6LslY,131edf4c-b018-40a7-a803-0c76df88dc1d_2024-02-21,2024_02_21,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
46,no,0,0,good,iSHTvgubinxBqb85PO0B,171af40a-2fab-4783-a657-f93ee86d7b42_2023-06-13,2023_06_13,171af40a-2fab-4783-a657-f93ee86d7b42,Quararibea stenophylla
47,no,0,0,good,vRr423bB0ZR4BuElI0ou,1add9ca2-a982-4fc6-bfc7-32357ece3114_2019-02-25,2019_02_25,1add9ca2-a982-4fc6-bfc7-32357ece3114,Sapium glandulosum
48,no,0,0,good,kA7sbzmsgus3ELR9dbyB,1add9ca2-a982-4fc6-bfc7-32357ece3114_2019-04-24,2019_04_24,1add9ca2-a982-4fc6-bfc7-32357ece3114,Sapium glandulosum
49,no,0,0,okay,e8EBDx1FaFAMjUXVuo0V,1b0f9adc-7055-4149-a482-065fef556dfd_2018-08-27,2018_08_27,1b0f9adc-7055-4149-a482-065fef556dfd,Astronium graveolens
50,no,0,0,good,N6tpWhlzJktXIkDNry4t,1b2d824f-e332-48a7-900c-36972643cdc6_2024-02-08,2024_02_08,1b2d824f-e332-48a7-900c-36972643cdc6,Jacaranda copaia
51,no,0,0,good,qYCByO2UjIJFPE4D358i,1b2d824f-e332-48a7-900c-36972643cdc6_2024-02-15,2024_02_15,1b2d824f-e332-48a7-900c-36972643cdc6,Jacaranda copaia
52,no,0,0,good,XgMJpmrdBh1j0S5at0OP,1c11ea21-4357-4c26-bfcb-3ff9d3e3d891_2022-04-27,2022_04_27,1c11ea21-4357-4c26-bfcb-3ff9d3e3d891,Ocotea whitei
53,no,0,0,good,H1iN8YZsDsIXancPSxI6,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91_2018-08-27,2018_08_27,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91,Handroanthus guayacan
54,no,0,0,good,4deWoE0zEX01UIarKamk,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91_2019-04-24,2019_04_24,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91,Handroanthus guayacan
55,no,0,0,good,oBcR7P7GnwouRHkTFpC5,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91_2020-05-27,2020_05_27,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91,Handroanthus guayacan
56,no,0,0,good,o8cWDSTq1xbgXQtn1BZv,2192eff7-5ed5-44e2-bfb5-063477916bd5_2024-01-17,2024_01_17,2192eff7-5ed5-44e2-bfb5-063477916bd5,Jacaranda copaia
57,no,0,0,good,lxswDkyPLuvbvaS6Vt3J,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2019-01-28,2019_01_28,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
58,no,0,0,good,CmrPmUwwxAsT1LQ2nDVq,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2019-05-31,2019_05_31,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
59,no,0,0,good,fZZFArFRnLkdQACll95N,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2023-04-25,2023_04_25,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
60,no,0,0,good,TDEKzGPgDda1MoGWJeDm,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2023-05-02,2023_05_02,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
61,no,0,0,good,zyvkhxBou3SEm6yzFwq4,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2023-05-16,2023_05_16,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
62,no,0,0,good,HTgt3RjjIcrbttCr1iYR,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2024-02-21,2024_02_21,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
63,no,0,0,good,aXoGcorHzcsTohvp4b4B,24ecc049-5b32-4786-824e-7ae320b3b40e_2018-04-25,2018_04_25,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
64,no,0,0,good,Te6xfffXSw3elDbxH3US,24ecc049-5b32-4786-824e-7ae320b3b40e_2019-01-28,2019_01_28,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
65,no,0,0,good,oWhDrD2bTz3TYRIX1Zef,24ecc049-5b32-4786-824e-7ae320b3b40e_2019-02-25,2019_02_25,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
66,no,0,0,good,0mB8XoLTjBT51dMokqTN,24ecc049-5b32-4786-824e-7ae320b3b40e_2020-01-24,2020_01_24,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
67,no,0,0,good,zqZnsK7g9OnfSIzl2r8v,24ecc049-5b32-4786-824e-7ae320b3b40e_2021-02-25,2021_02_25,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
68,no,0,0,okay,fVHp5WNxrj9yyr0Snyu7,24ecc049-5b32-4786-824e-7ae320b3b40e_2023-02-28,2023_02_28,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
69,no,0,0,good,ExLKRDxfMdnC8WkMbYoC,24ecc049-5b32-4786-824e-7ae320b3b40e_2023-04-18,2023_04_18,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
70,no,0,0,good,dxYwdf7TTRDZ0UKhEklC,24ecc049-5b32-4786-824e-7ae320b3b40e_2023-04-25,2023_04_25,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
71,no,0,0,good,TnNQV9iBaosoUskgwQzM,24ecc049-5b32-4786-824e-7ae320b3b40e_2023-05-02,2023_05_02,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
72,no,0,0,good,J7vc6lKsXWV8Jy3eehWk,24ecc049-5b32-4786-824e-7ae320b3b40e_2024-02-21,2024_02_21,24ecc049-5b32-4786-824e-7ae320b3b40e,Pseudobombax septenatum
73,no,0,0,good,ffeztcqEKiuPqNcGVsba,26816bfa-00c5-4284-b3dd-5db7924e9790_2018-04-25,2018_04_25,26816bfa-00c5-4284-b3dd-5db7924e9790,Tabebuia rosea
74,no,0,0,good,2NHLlfmFWPoUGQLukvTL,26816bfa-00c5-4284-b3dd-5db7924e9790_2023-07-26,2023_07_26,26816bfa-00c5-4284-b3dd-5db7924e9790,Tabebuia rosea
75,no,0,0,good,IhC9P7s9351iWa5TUvDA,26b43ba8-6072-44c4-bbda-66bb6d5183d3_2023-04-18,2023_04_18,26b43ba8-6072-44c4-bbda-66bb6d5183d3,
76,no,0,0,good,cEvCAhMx8RGSbIip3G6c,26b43ba8-6072-44c4-bbda-66bb6d5183d3_2023-05-16,2023_05_16,26b43ba8-6072-44c4-bbda-66bb6d5183d3,
77,no,0,0,good,ParoXfH6am22dljSsywx,2b3739ec-df0d-4fda-9346-367b6186fa3d_2023-11-14,2023_11_14,2b3739ec-df0d-4fda-9346-367b6186fa3d,Jacaranda copaia
78,no,0,0,good,aABJJISQle2ZFznN7VEi,2b61c71f-6b07-4b13-9a31-5bbd2026a115_2023-05-16,2023_05_16,2b61c71f-6b07-4b13-9a31-5bbd2026a115,Zanthoxylum ekmanii
79,no,0,0,good,SsPqUXI5IQj9kpe0lRyM,2bbdf792-0d37-4808-9457-254f37e8aaf5_2023-03-07,2023_03_07,2bbdf792-0d37-4808-9457-254f37e8aaf5,Hura crepitans
80,no,0,0,good,BarWoC6dLMIGv0xXsa7O,2bbdf792-0d37-4808-9457-254f37e8aaf5_2023-03-21,2023_03_21,2bbdf792-0d37-4808-9457-254f37e8aaf5,Hura crepitans
81,no,0,0,good,Ftpd2xGc7ZPfrTyhhpe1,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd_2023-03-28,2023_03_28,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd,Zanthoxylum ekmanii
82,no,0,0,good,HADTkrrz4Fhkk0Oy3n2q,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd_2023-04-04,2023_04_04,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd,Zanthoxylum ekmanii
83,no,0,0,good,tx41gchwkNXb3sa08SSS,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd_2023-04-25,2023_04_25,2c0909f5-e0a9-465a-b32c-2f0a9b89d4dd,Zanthoxylum ekmanii
84,no,0,0,good,kchm3iSX36aLHoxMFMT6,2f38632e-efa6-4d63-aeea-7bf9fc979694_2023-04-25,2023_04_25,2f38632e-efa6-4d63-aeea-7bf9fc979694,Zanthoxylum panamense
85,no,0,0,good,wJ9ZLmi1HKCIoubdQQlW,30a7e096-38c5-4063-ad74-316add4b989a_2018-04-04,2018_04_04,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
86,no,0,0,good,QdSFULeE2plVjv7GLBPF,30a7e096-38c5-4063-ad74-316add4b989a_2018-04-25,2018_04_25,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
87,no,0,0,good,XyeZ45qxvs2aa8UDPNNo,30a7e096-38c5-4063-ad74-316add4b989a_2019-04-24,2019_04_24,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
88,no,0,0,good,tfEnkkbimYvpsjVwZGtW,30a7e096-38c5-4063-ad74-316add4b989a_2019-05-31,2019_05_31,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
89,no,0,0,good,BBfP1j8v3D8c5JmU4pWO,30a7e096-38c5-4063-ad74-316add4b989a_2021-01-27,2021_01_27,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
90,no,0,0,good,v9TvyakyNZxkJ8rzHSXz,30a7e096-38c5-4063-ad74-316add4b989a_2021-03-25,2021_03_25,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
91,no,0,0,good,1mDSgg4u9aHtpWxoGPeQ,30a7e096-38c5-4063-ad74-316add4b989a_2023-04-04,2023_04_04,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
92,no,0,0,good,XBZbjsSzBvc7oGeFpy9U,30a7e096-38c5-4063-ad74-316add4b989a_2023-04-18,2023_04_18,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
93,no,0,0,good,4cK3WFrMX5BTfxX9AhO5,30a7e096-38c5-4063-ad74-316add4b989a_2023-04-25,2023_04_25,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
94,no,0,0,good,jOXJMOxngKU56hnkfr8m,30a7e096-38c5-4063-ad74-316add4b989a_2023-05-02,2023_05_02,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
95,no,0,0,good,aV7gqWUNxgJtzOnTlLsN,30a7e096-38c5-4063-ad74-316add4b989a_2023-05-16,2023_05_16,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
96,no,0,0,good,0p8ixMaaiMUeu6egxoth,30a7e096-38c5-4063-ad74-316add4b989a_2023-07-11,2023_07_11,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
97,no,0,0,good,2lQkL9eUS8sJhL906Koq,30a7e096-38c5-4063-ad74-316add4b989a_2024-02-21,2024_02_21,30a7e096-38c5-4063-ad74-316add4b989a,Cavanillesia platanifolia
98,no,0,0,good,a60bXFQODw8b2CXqIdHR,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86_2023-04-25,2023_04_25,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,Prioria copaifera
99,no,0,0,good,lNQMWSFLtOGbEnxPvNnp,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86_2023-07-26,2023_07_26,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,Prioria copaifera
100,no,0,0,good,Z21StAYIA3uxc0FMpB6d,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de_2023-04-18,2023_04_18,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,Cavanillesia platanifolia
101,no,0,0,good,xO8cs79s1UO417qYKG3r,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de_2023-04-25,2023_04_25,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,Cavanillesia platanifolia
102,no,0,0,good,6p8NOBwZ58wdIt5RLkbD,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2018-04-25,2018_04_25,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
103,no,0,0,good,8kOn1v5h79CgUWXq0and,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2018-05-23,2018_05_23,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
104,no,0,0,good,2DW6H6bXBqomXh1WTS29,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2019-04-24,2019_04_24,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
105,no,0,0,good,ylmOCRMJqwkLBy0NQSeu,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2021-12-28,2021_12_28,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
106,no,0,0,good,tFP4Xie5w93r6Lz7mLtW,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-03-21,2023_03_21,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
107,no,0,0,good,MvMiUn8Z8NCHdeKggS9T,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-04-04,2023_04_04,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
108,no,0,0,good,Qlg9vPXBj74cIQKTwIsH,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-04-18,2023_04_18,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
109,no,0,0,good,xoLQoxsh8pduvKMK9Ha3,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-04-25,2023_04_25,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
110,no,0,0,good,hJWm7vMbWZsKYdB7GnzH,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-05-02,2023_05_02,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
111,no,0,0,good,gzYQjn3dbeObztZ24uSc,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-05-16,2023_05_16,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
112,no,0,0,good,gNbesfcXALcTKKbD2EAH,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2023-05-23,2023_05_23,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
113,no,0,0,good,qjqa68BLibJirYwR3TGo,34f872ff-ab16-4ea9-88a1-52bc896248d6_2018-04-25,2018_04_25,34f872ff-ab16-4ea9-88a1-52bc896248d6,Spondias radlkoferi
114,no,0,0,good,bfI0XlOkVkEN2I4vmgKw,34f872ff-ab16-4ea9-88a1-52bc896248d6_2024-02-15,2024_02_15,34f872ff-ab16-4ea9-88a1-52bc896248d6,Spondias radlkoferi
115,no,0,0,good,mhhswDUR1QG0RPfj4h8x,38121f47-2c1d-4bea-9992-3181860f0122_2023-06-21,2023_06_21,38121f47-2c1d-4bea-9992-3181860f0122,Cordia alliodora
116,no,0,0,good,6WA1VwR1EffIirzqmNIu,3a6ca785-6d91-4811-8b80-778ea8d15797_2023-05-02,2023_05_02,3a6ca785-6d91-4811-8b80-778ea8d15797,Aspidosperma desmanthum
117,no,0,0,good,TxthwvKxB4Q602gSkRzQ,3b4679bd-76b6-43fe-b740-9f274fea7195_2018-04-04,2018_04_04,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
118,no,0,0,good,PRIrQC26IJ8YkzG5Y0a2,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-03-28,2023_03_28,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
119,no,0,0,good,1BQANUmpqgRHIHqtQQYG,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-04-04,2023_04_04,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
120,no,0,0,good,XnCTnFdSeUtgE5fFHWIP,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-04-11,2023_04_11,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
121,no,0,0,good,A2gDJRSE2xeANLfNBmlV,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-04-18,2023_04_18,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
122,no,0,0,good,bjvN8IMsxfV8ACJtZNi9,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-04-25,2023_04_25,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
123,no,0,0,good,QKNBFYYtzDAfrjKpNTSU,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-05-02,2023_05_02,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
124,no,0,0,good,YPqK8h6EWycfmapYjYZx,3b915ee0-2ab3-481d-9082-c5a3be5c4022_2019-12-26,2019_12_26,3b915ee0-2ab3-481d-9082-c5a3be5c4022,Sterculia apetala
125,no,0,0,good,cRyhRu8dTL66FWwMUccl,3b915ee0-2ab3-481d-9082-c5a3be5c4022_2022-12-28,2022_12_28,3b915ee0-2ab3-481d-9082-c5a3be5c4022,Sterculia apetala
126,no,0,0,good,N9rIWwCbNfcAUdK2ROK4,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2020-05-27,2020_05_27,41cf46b7-73ae-4ac1-954d-ab26767aac7e,Cecropia insignis
